,X,Y,Z,U,t
143322,3.9554500425856776,5.203884796003626,18.78983739978405,7.726154507295673,35.83067915339577
143323,3.9585770023845077,5.211697718156084,18.782465086332984,7.726471936370405,35.83092915464577
143324,3.9617156781895195,5.219523192480115,18.775109502322145,7.726789346128776,35.83117915589578
143325,3.964866072112054,5.227361237813129,18.767770676584295,7.727106736569974,35.831429157145784
143326,3.9680281863052107,5.235211872989188,18.760448638052846,7.727424107693218,35.831679158395794
143327,3.971202022963736,5.24307511683863,18.75314341576216,7.727741459497707,35.8319291596458
143328,3.9743875843239085,5.250950988187696,18.745855038847818,7.728058791982646,35.832179160895805
143329,3.9775848726634235,5.258839505858156,18.7385835365469,7.72837610514725,35.832429162145814
143330,3.98079389030128,5.26674068866693,18.73132893819829,7.728693398990714,35.83267916339582
143331,3.9840146395976643,5.274654555425708,18.72409127324292,7.729010673512256,35.832929164645826
143332,3.9872471229538324,5.282581124940573,18.716870571224085,7.729327928711075,35.83317916589583
143333,3.9904913428119944,5.290520416011616,18.709666861787717,7.729645164586385,35.83342916714584
143334,3.9937473016551963,5.298472447432557,18.702480174682666,7.729962381137389,35.83367916839585
143335,3.997015002007202,5.306437237990356,18.695310539760975,7.730279578363288,35.83392916964585
143336,4.000294446432374,5.314414806464831,18.68815798697818,7.7305967562633,35.83417917089586
143337,4.0035856375355525,5.322405171628268,18.68102254639358,7.730913914836616,35.83442917214586
143338,4.006888577961938,5.330408352245032,18.673904248170537,7.731231054082473,35.83467917339587
143339,4.010203270396968,5.338424367071177,18.66680312257674,7.731548174000039,35.83492917464587
143340,4.013529717566194,5.346453234854055,18.65971919998451,7.731865274588554,35.83517917589588
143341,4.016867922235164,5.354494974331921,18.652652510871075,7.732182355847218,35.83542917714589
143342,4.020217887209293,5.3625496042335365,18.645603085818845,7.732499417775216,35.83567917839589
143343,4.0235796153337455,5.3706171432777765,18.63857095551572,7.732816460371783,35.8359291796459
143344,4.026953109493307,5.3786976101732265,18.63155615075537,7.733133483636111,35.836179180895904
143345,4.030338372612258,5.386791023617786,18.624558702437497,7.733450487567416,35.83642918214591
143346,4.0337354076542535,5.394897402298264,18.617578641568155,7.733767472164898,35.836679183395916
143347,4.037144217622192,5.40301676488998,18.61061599926002,7.7340844374277715,35.836929184645925
143348,4.040564805558089,5.411149130056353,18.603670806732673,7.734401383355241,35.837179185895934
143349,4.043997174542951,5.419294516448502,18.596743095312895,7.734718309946508,35.837429187145936
143350,4.047441327696642,5.42745294270483,18.589832896434952,7.735035217200792,35.837679188395946
